id,kfold,sentiment,rf_lsa_pred
27547,2,1,0.645
27548,2,1,0.785
27549,2,1,0.73
27550,2,1,0.42
27551,2,0,0.17
27552,2,1,0.85
27553,2,1,0.455
27554,2,1,0.625
27555,2,1,0.7
27556,2,0,0.65
27557,2,0,0.17
27558,2,1,0.68
27559,2,0,0.26
27560,2,0,0.275
27561,2,0,0.285
27562,2,1,0.43
27563,2,0,0.655
27564,2,1,0.59
27565,2,1,0.6
27566,2,1,0.575
27567,2,0,0.465
27568,2,1,0.655
27569,2,0,0.305
27570,2,0,0.205
27571,2,0,0.1
27572,2,1,0.71
27573,2,0,0.26
27574,2,0,0.325
27575,2,1,0.7
27576,2,0,0.295
27577,2,1,0.79
27578,2,1,0.49
27579,2,1,0.58
27580,2,0,0.335
27581,2,0,0.33
27582,2,0,0.245
27583,2,0,0.44
27584,2,1,0.72
27585,2,1,0.56
27586,2,1,0.575
27587,2,0,0.35
27588,2,0,0.355
27589,2,0,0.27
27590,2,1,0.505
27591,2,1,0.765
27592,2,1,0.62
27593,2,0,0.31
27594,2,1,0.765
27595,2,0,0.27
27596,2,1,0.77
27597,2,0,0.41
27598,2,0,0.21
27599,2,0,0.355
27600,2,1,0.73
27601,2,0,0.265
27602,2,0,0.38
27603,2,0,0.62
27604,2,1,0.66
27605,2,1,0.685
27606,2,1,0.64
27607,2,0,0.55
27608,2,0,0.41
27609,2,1,0.535
27610,2,1,0.57
27611,2,1,0.415
27612,2,0,0.455
27613,2,1,0.74
27614,2,0,0.305
27615,2,1,0.46
27616,2,0,0.125
27617,2,0,0.335
27618,2,1,0.845
27619,2,1,0.475
27620,2,0,0.33
27621,2,1,0.4
27622,2,0,0.215
27623,2,1,0.56
27624,2,1,0.875
27625,2,1,0.73
27626,2,1,0.62
27627,2,0,0.08
27628,2,0,0.17
27629,2,0,0.445
27630,2,1,0.835
27631,2,1,0.65
27632,2,0,0.145
27633,2,1,0.84
27634,2,1,0.555
27635,2,1,0.595
27636,2,1,0.62
27637,2,0,0.12
27638,2,0,0.25
27639,2,0,0.44
27640,2,0,0.415
27641,2,0,0.685
27642,2,1,0.78
27643,2,0,0.155
27644,2,0,0.32
27645,2,1,0.755
27646,2,0,0.675
27647,2,0,0.285
27648,2,1,0.69
27649,2,1,0.545
27650,2,0,0.38
27651,2,1,0.505
27652,2,1,0.495
27653,2,0,0.4
27654,2,0,0.45
27655,2,1,0.86
27656,2,0,0.315
27657,2,1,0.64
27658,2,1,0.835
27659,2,0,0.475
27660,2,0,0.47
27661,2,0,0.225
27662,2,1,0.475
27663,2,0,0.53
27664,2,1,0.525
27665,2,0,0.51
27666,2,1,0.68
27667,2,0,0.52
27668,2,1,0.795
27669,2,1,0.66
27670,2,1,0.83
27671,2,1,0.475
27672,2,1,0.86
27673,2,1,0.725
27674,2,1,0.725
27675,2,1,0.64
27676,2,0,0.185
27677,2,0,0.07
27678,2,0,0.375
27679,2,1,0.64
27680,2,1,0.65
27681,2,0,0.235
27682,2,1,0.475
27683,2,1,0.85
27684,2,1,0.71
27685,2,0,0.42
27686,2,1,0.785
27687,2,1,0.65
27688,2,0,0.255
27689,2,0,0.19
27690,2,0,0.31
27691,2,1,0.625
27692,2,0,0.375
27693,2,0,0.355
27694,2,0,0.35
27695,2,0,0.375
27696,2,1,0.88
27697,2,1,0.67
27698,2,1,0.66
27699,2,1,0.68
27700,2,1,0.535
27701,2,0,0.125
27702,2,0,0.33
27703,2,1,0.705
27704,2,1,0.595
27705,2,1,0.65
27706,2,1,0.39
27707,2,0,0.435
27708,2,1,0.505
27709,2,0,0.67
27710,2,0,0.28
27711,2,0,0.3
27712,2,0,0.555
27713,2,1,0.685
27714,2,1,0.795
27715,2,0,0.405
27716,2,1,0.66
27717,2,0,0.5
27718,2,0,0.315
27719,2,1,0.74
27720,2,1,0.715
27721,2,1,0.635
27722,2,0,0.32
27723,2,0,0.145
27724,2,0,0.3
27725,2,0,0.26
27726,2,1,0.725
27727,2,1,0.495
27728,2,1,0.825
27729,2,0,0.11
27730,2,0,0.275
27731,2,1,0.5
27732,2,0,0.32
27733,2,1,0.61
27734,2,0,0.155
27735,2,1,0.655
27736,2,0,0.145
27737,2,1,0.765
27738,2,0,0.235
27739,2,1,0.76
27740,2,0,0.255
27741,2,0,0.38
27742,2,0,0.255
27743,2,0,0.785
27744,2,0,0.405
27745,2,0,0.195
27746,2,1,0.75
27747,2,1,0.43
27748,2,1,0.625
27749,2,0,0.41
27750,2,0,0.12
27751,2,1,0.56
27752,2,0,0.1
27753,2,1,0.68
27754,2,0,0.775
27755,2,0,0.415
27756,2,1,0.78
27757,2,0,0.135
27758,2,0,0.55
27759,2,1,0.81
27760,2,0,0.42
27761,2,1,0.4
27762,2,0,0.83
27763,2,0,0.325
27764,2,1,0.465
27765,2,0,0.26
27766,2,1,0.56
27767,2,1,0.5
27768,2,1,0.855
27769,2,1,0.73
27770,2,0,0.225
27771,2,1,0.81
27772,2,0,0.47
27773,2,0,0.41
27774,2,1,0.415
27775,2,0,0.23
27776,2,0,0.37
27777,2,0,0.425
27778,2,0,0.705
27779,2,1,0.885
27780,2,0,0.4
27781,2,0,0.48
27782,2,0,0.345
27783,2,0,0.605
27784,2,1,0.62
27785,2,0,0.31
27786,2,1,0.425
27787,2,1,0.685
27788,2,1,0.585
27789,2,1,0.67
27790,2,1,0.76
27791,2,1,0.52
27792,2,1,0.57
27793,2,0,0.365
27794,2,0,0.165
27795,2,0,0.08
27796,2,0,0.55
27797,2,0,0.11
27798,2,1,0.575
27799,2,1,0.665
27800,2,0,0.365
27801,2,0,0.435
27802,2,1,0.84
27803,2,1,0.665
27804,2,1,0.75
27805,2,1,0.625
27806,2,0,0.4
27807,2,0,0.13
27808,2,0,0.44
27809,2,0,0.21
27810,2,0,0.32
27811,2,1,0.82
27812,2,1,0.515
27813,2,0,0.47
27814,2,1,0.555
27815,2,0,0.67
27816,2,1,0.755
27817,2,0,0.385
27818,2,1,0.315
27819,2,1,0.4
27820,2,0,0.16
27821,2,1,0.32
27822,2,0,0.475
27823,2,0,0.575
27824,2,0,0.315
27825,2,1,0.71
27826,2,0,0.465
27827,2,0,0.515
27828,2,1,0.82
27829,2,0,0.36
27830,2,0,0.3
27831,2,0,0.61
27832,2,0,0.34
27833,2,1,0.815
27834,2,0,0.175
27835,2,0,0.485
27836,2,0,0.16
27837,2,1,0.705
27838,2,1,0.745
27839,2,1,0.515
27840,2,0,0.085
27841,2,0,0.705
27842,2,1,0.565
27843,2,1,0.765
27844,2,0,0.205
27845,2,1,0.655
27846,2,0,0.32
27847,2,1,0.81
27848,2,0,0.275
27849,2,1,0.56
27850,2,0,0.16
27851,2,1,0.765
27852,2,1,0.58
27853,2,0,0.415
27854,2,1,0.87
27855,2,1,0.34
27856,2,1,0.56
27857,2,0,0.675
27858,2,1,0.78
27859,2,0,0.465
27860,2,0,0.275
27861,2,0,0.375
27862,2,1,0.535
27863,2,1,0.445
27864,2,1,0.54
27865,2,0,0.35
27866,2,0,0.445
27867,2,1,0.63
27868,2,1,0.6
27869,2,0,0.1
27870,2,1,0.605
27871,2,1,0.79
27872,2,0,0.49
27873,2,0,0.475
27874,2,0,0.605
27875,2,0,0.46
27876,2,1,0.665
27877,2,0,0.515
27878,2,1,0.74
27879,2,1,0.685
27880,2,0,0.225
27881,2,1,0.695
27882,2,0,0.73
27883,2,1,0.585
27884,2,1,0.315
27885,2,0,0.36
27886,2,1,0.515
27887,2,0,0.565
27888,2,0,0.16
27889,2,0,0.43
27890,2,1,0.495
27891,2,1,0.675
27892,2,0,0.405
27893,2,1,0.78
27894,2,1,0.2
27895,2,1,0.665
27896,2,1,0.615
27897,2,1,0.62
27898,2,1,0.59
27899,2,0,0.635
27900,2,1,0.675
27901,2,0,0.295
27902,2,1,0.445
27903,2,0,0.36
27904,2,1,0.585
27905,2,0,0.32
27906,2,0,0.465
27907,2,1,0.675
27908,2,1,0.465
27909,2,1,0.845
27910,2,1,0.585
27911,2,0,0.33
27912,2,0,0.335
27913,2,0,0.355
27914,2,1,0.605
27915,2,0,0.18
27916,2,1,0.815
27917,2,1,0.55
27918,2,0,0.385
27919,2,0,0.44
27920,2,1,0.51
27921,2,1,0.47
27922,2,0,0.29
27923,2,1,0.665
27924,2,0,0.22
27925,2,1,0.585
27926,2,1,0.845
27927,2,0,0.49
27928,2,1,0.79
27929,2,1,0.52
27930,2,1,0.475
27931,2,1,0.62
27932,2,1,0.7
27933,2,1,0.505
27934,2,0,0.14
27935,2,1,0.63
27936,2,1,0.935
27937,2,1,0.57
27938,2,1,0.695
27939,2,1,0.645
27940,2,0,0.11
27941,2,0,0.285
27942,2,1,0.76
27943,2,1,0.735
27944,2,1,0.715
27945,2,0,0.36
27946,2,0,0.18
27947,2,0,0.495
27948,2,0,0.55
27949,2,1,0.6
27950,2,0,0.15
27951,2,1,0.79
27952,2,0,0.38
27953,2,1,0.575
27954,2,1,0.5
27955,2,0,0.38
27956,2,1,0.52
27957,2,1,0.515
27958,2,1,0.585
27959,2,0,0.36
27960,2,1,0.815
27961,2,0,0.44
27962,2,1,0.745
27963,2,1,0.61
27964,2,1,0.695
27965,2,1,0.59
27966,2,1,0.67
27967,2,1,0.665
27968,2,1,0.405
27969,2,1,0.615
27970,2,0,0.14
27971,2,1,0.83
27972,2,0,0.32
27973,2,0,0.265
27974,2,1,0.6
27975,2,1,0.745
27976,2,1,0.745
27977,2,0,0.555
27978,2,0,0.18
27979,2,0,0.635
27980,2,0,0.615
27981,2,0,0.605
27982,2,0,0.505
27983,2,0,0.285
27984,2,0,0.305
27985,2,0,0.405
27986,2,0,0.465
27987,2,0,0.305
27988,2,1,0.515
27989,2,0,0.23
27990,2,0,0.24
27991,2,1,0.7
27992,2,1,0.565
27993,2,1,0.715
27994,2,1,0.66
27995,2,0,0.335
27996,2,0,0.495
27997,2,1,0.94
27998,2,0,0.115
27999,2,0,0.135
28000,2,0,0.23
28001,2,0,0.315
28002,2,1,0.69
28003,2,0,0.57
28004,2,1,0.64
28005,2,1,0.46
28006,2,0,0.14
28007,2,0,0.64
28008,2,0,0.52
28009,2,0,0.51
28010,2,0,0.41
28011,2,0,0.34
28012,2,1,0.785
28013,2,1,0.79
28014,2,0,0.44
28015,2,1,0.725
28016,2,1,0.435
28017,2,0,0.335
28018,2,0,0.4
28019,2,1,0.61
28020,2,1,0.7
28021,2,0,0.155
28022,2,1,0.555
28023,2,1,0.535
28024,2,0,0.45
28025,2,1,0.645
28026,2,1,0.44
28027,2,1,0.66
28028,2,1,0.675
28029,2,0,0.225
28030,2,0,0.21
28031,2,0,0.415
28032,2,0,0.21
28033,2,0,0.17
28034,2,0,0.165
28035,2,1,0.775
28036,2,1,0.505
28037,2,1,0.49
28038,2,1,0.495
28039,2,0,0.46
28040,2,1,0.68
28041,2,0,0.425
28042,2,1,0.75
28043,2,1,0.655
28044,2,1,0.645
28045,2,1,0.765
28046,2,1,0.83
28047,2,0,0.425
28048,2,0,0.455
28049,2,1,0.71
28050,2,1,0.615
28051,2,0,0.705
28052,2,0,0.59
28053,2,1,0.445
28054,2,1,0.59
28055,2,1,0.59
28056,2,0,0.395
28057,2,1,0.305
28058,2,1,0.375
28059,2,1,0.78
28060,2,1,0.64
28061,2,0,0.13
28062,2,1,0.775
28063,2,0,0.23
28064,2,1,0.7
28065,2,0,0.415
28066,2,1,0.835
28067,2,0,0.235
28068,2,0,0.545
28069,2,0,0.4
28070,2,1,0.725
28071,2,1,0.525
28072,2,1,0.555
28073,2,1,0.8
28074,2,0,0.265
28075,2,0,0.235
28076,2,1,0.7
28077,2,1,0.485
28078,2,0,0.185
28079,2,1,0.645
28080,2,0,0.395
28081,2,1,0.635
28082,2,0,0.815
28083,2,0,0.355
28084,2,1,0.48
28085,2,1,0.92
28086,2,0,0.245
28087,2,1,0.49
28088,2,1,0.485
28089,2,1,0.595
28090,2,1,0.65
28091,2,1,0.455
28092,2,1,0.57
28093,2,1,0.585
28094,2,1,0.62
28095,2,1,0.72
28096,2,1,0.735
28097,2,1,0.835
28098,2,0,0.58
28099,2,0,0.215
28100,2,1,0.61
28101,2,1,0.54
28102,2,1,0.465
28103,2,0,0.495
28104,2,0,0.21
28105,2,1,0.64
28106,2,1,0.52
28107,2,0,0.11
28108,2,1,0.555
28109,2,0,0.265
28110,2,0,0.53
28111,2,0,0.58
28112,2,0,0.425
28113,2,1,0.715
28114,2,0,0.695
28115,2,1,0.855
28116,2,0,0.25
28117,2,1,0.655
28118,2,0,0.415
28119,2,1,0.55
28120,2,0,0.775
28121,2,0,0.24
28122,2,0,0.605
28123,2,1,0.765
28124,2,0,0.26
28125,2,1,0.835
28126,2,1,0.655
28127,2,0,0.275
28128,2,0,0.55
28129,2,0,0.44
28130,2,1,0.725
28131,2,0,0.385
28132,2,0,0.555
28133,2,1,0.49
28134,2,1,0.775
28135,2,1,0.64
28136,2,0,0.32
28137,2,0,0.26
28138,2,1,0.55
28139,2,0,0.485
28140,2,0,0.295
28141,2,0,0.475
28142,2,0,0.4
28143,2,1,0.455
28144,2,0,0.53
28145,2,1,0.73
28146,2,1,0.505
28147,2,1,0.33
28148,2,0,0.39
28149,2,1,0.675
28150,2,0,0.34
28151,2,0,0.265
28152,2,1,0.685
28153,2,0,0.5
28154,2,1,0.76
28155,2,0,0.175
28156,2,1,0.675
28157,2,0,0.52
28158,2,1,0.66
28159,2,0,0.26
28160,2,1,0.795
28161,2,0,0.355
28162,2,0,0.32
28163,2,1,0.6
28164,2,0,0.05
28165,2,0,0.335
28166,2,0,0.4
28167,2,0,0.235
28168,2,0,0.385
28169,2,1,0.73
28170,2,0,0.42
28171,2,1,0.7
28172,2,1,0.225
28173,2,0,0.5
28174,2,0,0.205
28175,2,0,0.195
28176,2,0,0.375
28177,2,1,0.505
28178,2,1,0.415
28179,2,0,0.385
28180,2,1,0.785
28181,2,0,0.305
28182,2,1,0.72
28183,2,1,0.865
28184,2,1,0.755
28185,2,1,0.62
28186,2,0,0.49
28187,2,0,0.47
28188,2,0,0.31
28189,2,0,0.37
28190,2,1,0.5
28191,2,0,0.3
28192,2,0,0.305
28193,2,0,0.38
28194,2,0,0.35
28195,2,1,0.67
28196,2,0,0.385
28197,2,0,0.86
28198,2,0,0.6
28199,2,0,0.265
28200,2,0,0.545
28201,2,0,0.685
28202,2,1,0.615
28203,2,1,0.55
28204,2,0,0.165
28205,2,1,0.75
28206,2,1,0.81
28207,2,1,0.52
28208,2,1,0.585
28209,2,0,0.45
28210,2,0,0.28
28211,2,1,0.485
28212,2,0,0.29
28213,2,0,0.445
28214,2,0,0.385
28215,2,0,0.435
28216,2,0,0.38
28217,2,1,0.395
28218,2,1,0.625
28219,2,1,0.835
28220,2,1,0.47
28221,2,1,0.75
28222,2,1,0.625
28223,2,1,0.995
28224,2,1,0.515
28225,2,0,0.375
28226,2,0,0.28
28227,2,0,0.44
28228,2,0,0.235
28229,2,1,0.75
28230,2,0,0.23
28231,2,1,0.66
28232,2,1,0.82
28233,2,0,0.29
28234,2,0,0.375
28235,2,1,0.665
28236,2,1,0.695
28237,2,0,0.345
28238,2,1,0.8
28239,2,1,0.7
28240,2,1,0.815
28241,2,1,0.63
28242,2,0,0.435
28243,2,1,0.56
28244,2,1,0.525
28245,2,1,0.58
28246,2,0,0.47
28247,2,0,0.275
28248,2,1,0.71
28249,2,0,0.2
28250,2,0,0.06
28251,2,0,0.26
28252,2,1,0.815
28253,2,0,0.465
28254,2,1,0.625
28255,2,0,0.74
28256,2,1,0.51
28257,2,1,0.53
28258,2,0,0.375
28259,2,0,0.51
28260,2,1,0.92
28261,2,1,0.635
28262,2,0,0.65
28263,2,0,0.32
28264,2,0,0.275
28265,2,0,0.375
28266,2,1,0.875
28267,2,0,0.545
28268,2,1,0.57
28269,2,1,0.65
28270,2,1,0.825
28271,2,0,0.56
28272,2,1,0.835
28273,2,1,0.66
28274,2,0,0.71
28275,2,0,0.53
28276,2,1,0.72
28277,2,1,0.5
28278,2,0,0.425
28279,2,1,0.625
28280,2,1,0.85
28281,2,0,0.24
28282,2,0,0.355
28283,2,0,0.25
28284,2,1,0.39
28285,2,0,0.205
28286,2,0,0.625
28287,2,1,0.65
28288,2,1,0.71
28289,2,0,0.375
28290,2,1,0.805
28291,2,1,0.7
28292,2,0,0.155
28293,2,0,0.31
28294,2,1,0.55
28295,2,0,0.205
28296,2,1,0.79
28297,2,0,0.365
28298,2,0,0.485
28299,2,0,0.795
28300,2,0,0.43
28301,2,0,0.485
28302,2,0,0.42
28303,2,0,0.24
28304,2,1,0.845
28305,2,1,0.825
28306,2,1,0.58
28307,2,0,0.27
28308,2,0,0.63
28309,2,0,0.115
28310,2,0,0.67
28311,2,1,0.48
28312,2,1,0.795
28313,2,1,0.7
28314,2,0,0.33
28315,2,1,0.37
28316,2,0,0.295
28317,2,0,0.42
28318,2,0,0.465
28319,2,0,0.21
28320,2,0,0.12
28321,2,1,0.4
28322,2,0,0.59
28323,2,1,0.75
28324,2,0,0.33
28325,2,1,0.625
28326,2,1,0.695
28327,2,1,0.605
28328,2,0,0.43
28329,2,0,0.15
28330,2,0,0.185
28331,2,0,0.23
28332,2,1,0.72
28333,2,0,0.64
28334,2,1,0.685
28335,2,1,0.365
28336,2,1,0.62
28337,2,0,0.74
28338,2,0,0.4
28339,2,0,0.31
28340,2,0,0.525
28341,2,1,0.725
28342,2,0,0.32
28343,2,1,0.505
28344,2,1,0.62
28345,2,1,0.645
28346,2,1,0.625
28347,2,0,0.65
28348,2,1,0.635
28349,2,1,0.885
28350,2,0,0.39
28351,2,1,0.41
28352,2,0,0.43
28353,2,1,0.615
28354,2,0,0.23
28355,2,0,0.61
28356,2,1,0.36
28357,2,0,0.5
28358,2,1,0.535
28359,2,1,0.435
28360,2,0,0.37
28361,2,0,0.145
28362,2,1,0.805
28363,2,1,0.675
28364,2,1,0.635
28365,2,0,0.5
28366,2,1,0.76
28367,2,1,0.675
28368,2,0,0.395
28369,2,0,0.355
28370,2,1,0.53
28371,2,0,0.705
28372,2,1,0.445
28373,2,0,0.195
28374,2,1,0.8
28375,2,1,0.515
28376,2,0,0.455
28377,2,1,0.715
28378,2,0,0.365
28379,2,0,0.34
28380,2,0,0.41
28381,2,1,0.68
28382,2,0,0.165
28383,2,0,0.535
28384,2,1,0.52
28385,2,0,0.39
28386,2,1,0.64
28387,2,1,0.845
28388,2,0,0.285
28389,2,0,0.215
28390,2,1,0.83
28391,2,1,0.78
28392,2,0,0.405
28393,2,0,0.335
28394,2,1,0.345
28395,2,1,0.68
28396,2,1,0.46
28397,2,0,0.235
28398,2,0,0.305
28399,2,1,0.685
28400,2,1,0.365
28401,2,0,0.425
28402,2,0,0.515
28403,2,0,0.48
28404,2,0,0.275
28405,2,1,0.635
28406,2,1,0.835
28407,2,1,0.895
28408,2,1,0.315
28409,2,0,0.345
28410,2,1,0.565
28411,2,0,0.445
28412,2,1,0.355
28413,2,1,0.785
28414,2,0,0.365
28415,2,1,0.57
28416,2,0,0.465
28417,2,1,0.515
28418,2,1,0.79
28419,2,0,0.23
28420,2,1,0.595
28421,2,1,0.505
28422,2,0,0.375
28423,2,0,0.105
28424,2,1,0.695
28425,2,0,0.18
28426,2,0,0.335
28427,2,1,0.785
28428,2,0,0.33
28429,2,1,0.7
28430,2,1,0.895
28431,2,1,0.84
28432,2,1,0.645
28433,2,0,0.1
28434,2,0,0.5
28435,2,1,0.86
28436,2,1,0.81
28437,2,1,0.755
28438,2,1,0.775
28439,2,0,0.415
28440,2,0,0.305
28441,2,0,0.485
28442,2,1,0.74
28443,2,1,0.485
28444,2,1,0.7
28445,2,1,0.62
28446,2,0,0.17
28447,2,1,0.64
28448,2,1,0.635
28449,2,1,0.805
28450,2,1,0.555
28451,2,1,0.49
28452,2,0,0.315
28453,2,0,0.115
28454,2,1,0.655
28455,2,0,0.165
28456,2,0,0.345
28457,2,0,0.495
28458,2,1,0.88
28459,2,0,0.22
28460,2,0,0.505
28461,2,0,0.515
28462,2,0,0.155
28463,2,0,0.59
28464,2,1,0.68
28465,2,0,0.35
28466,2,1,0.8
28467,2,1,0.745
28468,2,1,0.805
28469,2,1,0.885
28470,2,0,0.415
28471,2,1,0.84
28472,2,1,0.69
28473,2,0,0.225
28474,2,0,0.285
28475,2,1,0.875
28476,2,1,0.485
28477,2,1,0.545
28478,2,1,0.805
28479,2,0,0.605
28480,2,1,0.655
28481,2,1,0.72
28482,2,0,0.455
28483,2,1,0.655
28484,2,1,0.385
28485,2,1,0.68
28486,2,1,0.785
28487,2,0,0.31
28488,2,0,0.22
28489,2,1,0.625
28490,2,1,0.545
28491,2,1,0.635
28492,2,1,0.67
28493,2,0,0.13
28494,2,0,0.47
28495,2,1,0.585
28496,2,0,0.39
28497,2,0,0.23
28498,2,0,0.345
28499,2,0,0.64
28500,2,0,0.42
28501,2,0,0.335
28502,2,1,0.51
28503,2,0,0.17
28504,2,1,0.625
28505,2,1,0.64
28506,2,0,0.6
28507,2,1,0.595
28508,2,0,0.36
28509,2,0,0.75
28510,2,0,0.72
28511,2,0,0.38
28512,2,1,0.565
28513,2,1,0.685
28514,2,1,0.885
28515,2,0,0.525
28516,2,0,0.385
28517,2,1,0.725
28518,2,0,0.66
28519,2,1,0.645
28520,2,0,0.35
28521,2,1,0.53
28522,2,1,0.665
28523,2,0,0.245
28524,2,0,0.45
28525,2,0,0.3
28526,2,1,0.855
28527,2,0,0.32
28528,2,0,0.29
28529,2,0,0.655
28530,2,0,0.415
28531,2,1,0.52
28532,2,0,0.335
28533,2,1,0.77
28534,2,1,0.635
28535,2,0,0.375
28536,2,1,0.765
28537,2,1,0.56
28538,2,0,0.09
28539,2,1,0.71
28540,2,1,0.71
28541,2,0,0.2
28542,2,1,0.745
28543,2,0,0.355
28544,2,1,0.655
28545,2,0,0.35
28546,2,1,0.57
28547,2,0,0.295
28548,2,1,0.245
28549,2,0,0.155
28550,2,1,0.73
28551,2,1,0.765
28552,2,0,0.465
28553,2,1,0.54
28554,2,1,0.66
28555,2,1,0.295
28556,2,1,0.565
28557,2,0,0.645
28558,2,0,0.37
28559,2,1,0.645
28560,2,0,0.46
28561,2,0,0.56
28562,2,0,0.5
28563,2,1,0.75
28564,2,0,0.475
28565,2,1,0.505
28566,2,1,0.53
28567,2,0,0.385
28568,2,0,0.465
28569,2,1,0.61
28570,2,0,0.36
28571,2,0,0.52
28572,2,1,0.735
28573,2,0,0.525
28574,2,1,0.61
28575,2,0,0.095
28576,2,0,0.54
28577,2,0,0.28
28578,2,0,0.39
28579,2,1,0.62
28580,2,1,0.72
28581,2,0,0.49
28582,2,1,0.575
28583,2,1,0.575
28584,2,1,0.58
28585,2,1,0.815
28586,2,1,0.65
28587,2,0,0.125
28588,2,1,0.83
28589,2,1,0.74
28590,2,1,0.94
28591,2,0,0.42
28592,2,1,0.725
28593,2,1,0.735
28594,2,0,0.165
28595,2,0,0.495
28596,2,1,0.52
28597,2,1,0.48
28598,2,1,0.57
28599,2,1,0.535
28600,2,0,0.24
28601,2,0,0.165
28602,2,0,0.24
28603,2,0,0.325
28604,2,0,0.42
28605,2,0,0.245
28606,2,0,0.095
28607,2,0,0.36
28608,2,0,0.22
28609,2,1,0.705
28610,2,0,0.2
28611,2,1,0.7
28612,2,0,0.49
28613,2,0,0.295
28614,2,0,0.33
28615,2,1,0.41
28616,2,1,0.535
28617,2,0,0.385
28618,2,1,0.58
28619,2,1,0.495
28620,2,1,0.815
28621,2,1,0.785
28622,2,0,0.475
28623,2,0,0.2
28624,2,1,0.77
28625,2,1,0.59
28626,2,1,0.455
28627,2,1,0.655
28628,2,0,0.335
28629,2,0,0.41
28630,2,1,0.56
28631,2,1,0.79
28632,2,1,0.705
28633,2,0,0.7
28634,2,0,0.345
28635,2,1,0.73
28636,2,0,0.365
28637,2,0,0.13
28638,2,1,0.835
28639,2,1,0.6
28640,2,1,0.195
28641,2,1,0.685
28642,2,0,0.255
28643,2,0,0.255
28644,2,1,0.61
28645,2,1,0.835
28646,2,0,0.625
28647,2,0,0.27
28648,2,1,0.665
28649,2,0,0.3
28650,2,0,0.425
28651,2,1,0.685
28652,2,0,0.165
28653,2,0,0.205
28654,2,0,0.46
28655,2,0,0.53
28656,2,1,0.615
28657,2,0,0.25
28658,2,1,0.545
28659,2,0,0.35
28660,2,1,0.78
28661,2,0,0.17
28662,2,1,0.315
28663,2,0,0.34
28664,2,0,0.36
28665,2,0,0.21
28666,2,1,0.38
28667,2,0,0.19
28668,2,1,0.57
28669,2,1,0.69
28670,2,0,0.33
28671,2,0,0.35
28672,2,1,0.82
28673,2,1,0.88
28674,2,0,0.225
28675,2,1,0.56
28676,2,0,0.23
28677,2,0,0.49
28678,2,0,0.505
28679,2,0,0.275
28680,2,0,0.31
28681,2,0,0.435
28682,2,0,0.61
28683,2,1,0.46
28684,2,0,0.2
28685,2,1,0.85
28686,2,0,0.505
28687,2,0,0.275
28688,2,0,0.285
28689,2,1,0.475
28690,2,0,0.175
28691,2,1,0.765
28692,2,0,0.26
28693,2,1,0.68
28694,2,1,0.805
28695,2,1,0.64
28696,2,1,0.585
28697,2,0,0.63
28698,2,0,0.565
28699,2,0,0.375
28700,2,1,0.735
28701,2,1,0.75
28702,2,0,0.235
28703,2,0,0.54
28704,2,0,0.235
28705,2,0,0.215
28706,2,0,0.39
28707,2,1,0.65
28708,2,0,0.66
28709,2,0,0.58
28710,2,0,0.24
28711,2,1,0.645
28712,2,1,0.59
28713,2,0,0.645
28714,2,0,0.335
28715,2,1,0.74
28716,2,0,0.33
28717,2,0,0.425
28718,2,1,0.645
28719,2,0,0.255
28720,2,1,0.53
28721,2,0,0.495
28722,2,0,0.46
28723,2,1,0.545
28724,2,0,0.39
28725,2,1,0.4
28726,2,1,0.755
28727,2,0,0.355
28728,2,0,0.415
28729,2,1,0.49
28730,2,1,0.565
28731,2,0,0.47
28732,2,1,0.415
28733,2,1,0.35
28734,2,1,0.75
28735,2,0,0.25
28736,2,0,0.555
28737,2,0,0.33
28738,2,0,0.355
28739,2,0,0.54
28740,2,0,0.225
28741,2,0,0.075
28742,2,1,0.415
28743,2,0,0.27
28744,2,1,0.39
28745,2,0,0.47
28746,2,0,0.52
28747,2,0,0.265
28748,2,0,0.15
28749,2,1,0.66
28750,2,1,0.29
28751,2,0,0.325
28752,2,1,0.57
28753,2,1,0.65
28754,2,1,0.53
28755,2,0,0.44
28756,2,1,0.58
28757,2,0,0.17
28758,2,1,0.675
28759,2,0,0.6
28760,2,1,0.62
28761,2,1,0.505
28762,2,1,0.7
28763,2,0,0.08
28764,2,0,0.18
28765,2,0,0.32
28766,2,1,0.695
28767,2,1,0.305
28768,2,1,0.62
28769,2,1,0.755
28770,2,0,0.195
28771,2,1,0.535
28772,2,0,0.125
28773,2,1,0.7
28774,2,1,0.71
28775,2,0,0.355
28776,2,0,0.275
28777,2,1,0.65
28778,2,1,0.435
28779,2,1,0.35
28780,2,0,0.06
28781,2,1,0.26
28782,2,1,0.54
28783,2,0,0.2
28784,2,1,0.435
28785,2,1,0.38
28786,2,1,0.77
28787,2,1,0.555
28788,2,0,0.43
28789,2,0,0.35
28790,2,0,0.495
28791,2,0,0.35
28792,2,1,0.555
28793,2,0,0.31
28794,2,0,0.47
28795,2,1,0.85
28796,2,0,0.28
28797,2,0,0.145
28798,2,0,0.69
28799,2,1,0.795
28800,2,0,0.18
28801,2,0,0.2
28802,2,1,0.705
28803,2,0,0.285
28804,2,0,0.415
28805,2,1,0.635
28806,2,1,0.46
28807,2,0,0.375
28808,2,0,0.235
28809,2,1,0.68
28810,2,1,0.79
28811,2,1,0.715
28812,2,0,0.33
28813,2,1,0.665
28814,2,1,0.715
28815,2,0,0.335
28816,2,1,0.71
